t,c,ch,h,l,mv,ra,se,va,vo
041407,1047.58,0.59,1047.58,1047.58,5900,0.06,1182,950662000000,41150700
041437,1047.58,0.59,1047.58,1047.58,47300,0.06,1188,954007000000,41274600
041432,1047.74,0.75,1047.74,1047.74,20100,0.07,1187,953006000000,41227300
041427,1047.61,0.62,1047.61,1047.61,12500,0.06,1186,952544000000,41207200
041457,1047.45,0.46,1047.45,1047.45,9900,0.04,1192,956957000000,41338400
041452,1047.66,0.67,1047.66,1047.66,25200,0.06,1191,956705000000,41328500
041447,1047.71,0.72,1047.71,1047.71,6700,0.07,1190,954908000000,41303300
041442,1047.61,0.62,1047.61,1047.61,22000,0.06,1189,954619000000,41296600
041517,1047.37,0.38,1047.37,1047.37,7500,0.04,1196,959361000000,41448400
041512,1047.28,0.29,1047.28,1047.28,24800,0.03,1195,959074000000,41440900
041507,1047.42,0.43,1047.42,1047.42,4100,0.04,1194,958304000000,41416100
041502,1047.4,0.41,1047.4,1047.4,73600,0.04,1193,958162000000,41412000
041537,1047.42,0.43,1047.42,1047.42,8900,0.04,1200,960517000000,41498100
041532,1047.42,0.43,1047.42,1047.42,8300,0.04,1199,960284000000,41489200
041527,1047.37,0.38,1047.37,1047.37,17700,0.04,1198,960141000000,41480900
041522,1047.37,0.38,1047.37,1047.37,14800,0.04,1197,959726000000,41463200
041557,1047.35,0.36,1047.35,1047.35,31000,0.03,1204,962902000000,41593200
041552,1047.18,0.19,1047.18,1047.18,34500,0.02,1203,962002000000,41562200
041547,1047.34,0.35,1047.34,1047.34,21700,0.03,1202,961176000000,41527700
041542,1047.35,0.36,1047.35,1047.35,7900,0.03,1201,960777000000,41506000
041617,1046.43,-0.56,1046.43,1046.43,30500,-0.05,1208,966861000000,41720200
041612,1046.41,-0.58,1046.41,1046.41,52200,-0.06,1207,965870000000,41689700
041607,1047.42,0.43,1047.42,1047.42,32800,0.04,1206,964328000000,41637500
041602,1047.45,0.46,1047.45,1047.45,11500,0.04,1205,963377000000,41604700
041637,1046.64,-0.35,1046.64,1046.64,8000,-0.03,1212,969188000000,41830800
041632,1046.58,-0.41,1046.58,1046.58,11300,-0.04,1211,969015000000,41822800
041627,1046.58,-0.41,1046.58,1046.58,8600,-0.04,1210,968709000000,41811500
041622,1046.64,-0.35,1046.64,1046.64,82700,-0.03,1209,968476000000,41802900
041652,1046.65,-0.34,1046.65,1046.65,6400,-0.03,1215,970183000000,41869600
041647,1046.7,-0.29,1046.7,1046.7,14400,-0.03,1214,970023000000,41863200
041642,1046.63,-0.36,1046.63,1046.63,18000,-0.03,1213,969623000000,41848800
041712,1046.87,-0.12,1046.87,1046.87,4900,-0.01,1219,972358000000,41953000
041707,1047.03,0.04,1047.03,1047.03,34200,0.0,1218,972052000000,41948100
041702,1046.74,-0.25,1046.74,1046.74,38600,-0.02,1217,971336000000,41913900
041657,1046.65,-0.34,1046.65,1046.65,5700,-0.03,1216,970401000000,41875300
041732,1047.29,0.3,1047.29,1047.29,31200,0.03,1223,976304000000,42082100
041727,1047.29,0.3,1047.29,1047.29,12800,0.03,1222,975247000000,42050900
041722,1047.27,0.28,1047.27,1047.27,47800,0.03,1221,975038000000,42038100
041717,1047.13,0.14,1047.13,1047.13,37300,0.01,1220,973133000000,41990300
041752,1046.78,-0.21,1046.78,1046.78,38700,-0.02,1227,978579000000,42158800
041747,1046.94,-0.05,1046.94,1046.94,5300,0.0,1226,977471000000,42120100
041742,1046.94,-0.05,1046.94,1046.94,10200,0.0,1225,977316000000,42114800
041737,1047.16,0.17,1047.16,1047.16,22500,0.02,1224,977017000000,42104600
041812,1047.03,0.04,1047.03,1047.03,50200,0.0,1231,981317000000,42258500
041807,1047.11,0.12,1047.11,1047.11,12600,0.01,1230,980140000000,42208300
041802,1046.94,-0.05,1046.94,1046.94,20700,0.0,1229,979673000000,42195700
041757,1047.04,0.05,1047.04,1047.04,16200,0.0,1228,979092000000,42175000
041832,1047.05,0.06,1047.05,1047.05,22600,0.01,1235,982657000000,42315900
041827,1047.07,0.08,1047.07,1047.07,12100,0.01,1234,982221000000,42293300
041822,1047.11,0.12,1047.11,1047.11,17300,0.01,1233,981994000000,42281200
041817,1047.03,0.04,1047.03,1047.03,5400,0.0,1232,981408000000,42263900
041852,1046.97,-0.02,1046.97,1046.97,51500,0.0,1239,984802000000,42389100
041847,1046.8,-0.19,1046.8,1046.8,12400,-0.02,1238,983392000000,42337600
041842,1046.95,-0.04,1046.95,1046.95,1900,0.0,1237,983055000000,42325200
041837,1047.11,0.12,1047.11,1047.11,7400,0.01,1236,982963000000,42323300
041912,1046.63,-0.36,1046.63,1046.63,5100,-0.03,1243,987658000000,42506500
041907,1046.49,-0.5,1046.49,1046.49,11400,-0.05,1242,987545000000,42501400
041902,1046.49,-0.5,1046.49,1046.49,78100,-0.05,1241,987336000000,42490000
041857,1046.75,-0.24,1046.75,1046.75,22800,-0.02,1240,985478000000,42411900
041927,1046.68,-0.31,1046.68,1046.68,20300,-0.03,1246,990044000000,42592300
041922,1046.59,-0.4,1046.59,1046.59,15100,-0.04,1245,989326000000,42572000
041917,1046.59,-0.4,1046.59,1046.59,50400,-0.04,1244,988721000000,42556900
041947,1046.52,-0.47,1046.52,1046.52,17200,-0.04,1250,993559000000,42723700
041942,1046.32,-0.67,1046.32,1046.32,18100,-0.06,1249,992849000000,42706500
041937,1046.42,-0.57,1046.42,1046.42,16200,-0.05,1248,992447000000,42688400
041932,1046.68,-0.31,1046.68,1046.68,79900,-0.03,1247,991816000000,42672200
042007,1046.83,-0.16,1046.83,1046.83,8700,-0.02,1254,995994000000,42810700
042002,1046.83,-0.16,1046.83,1046.83,10200,-0.02,1253,995787000000,42802000
041957,1046.83,-0.16,1046.83,1046.83,46300,-0.02,1252,995291000000,42791800
041952,1046.86,-0.13,1046.86,1046.86,21800,-0.01,1251,994337000000,42745500
042027,1046.95,-0.04,1046.95,1046.95,5300,0.0,1258,999344000000,42867000
042022,1046.93,-0.06,1046.93,1046.93,35900,-0.01,1257,999143000000,42861700
042017,1046.83,-0.16,1046.83,1046.83,4100,-0.02,1256,996324000000,42825800
042012,1046.88,-0.11,1046.88,1046.88,11000,-0.01,1255,996213000000,42821700
042047,1047.0,0.01,1047.0,1047.0,20900,0.0,1262,1001414000000,42959500
042042,1047.17,0.18,1047.17,1047.17,18700,0.02,1261,1001122000000,42938600
042037,1047.06,0.07,1047.06,1047.06,27100,0.01,1260,1000760000000,42919900
042032,1046.99,0.0,1046.99,1046.99,25800,0.0,1259,1000126000000,42892800
042107,1046.92,-0.07,1046.92,1046.92,21700,-0.01,1266,1004414000000,43078900
042102,1046.83,-0.16,1046.83,1046.83,5700,-0.02,1265,1003645000000,43057200
042057,1046.92,-0.07,1046.92,1046.92,12400,-0.01,1264,1003269000000,43051500
042052,1046.92,-0.07,1046.92,1046.92,79600,-0.01,1263,1002969000000,43039100
042127,1046.88,-0.11,1046.88,1046.88,42600,-0.01,1270,1006647000000,43162500
042122,1047.03,0.04,1047.03,1047.03,23900,0.0,1269,1005592000000,43119900
042117,1046.98,-0.01,1046.98,1046.98,8700,0.0,1268,1005125000000,43096000
042112,1046.98,-0.01,1046.98,1046.98,8400,0.0,1267,1004739000000,43087300
042147,1046.94,-0.05,1046.94,1046.94,89700,0.0,1274,1010480000000,43336900
042142,1047.22,0.23,1047.22,1047.22,2700,0.02,1273,1008989000000,43247200
042137,1047.22,0.23,1047.22,1047.22,46000,0.02,1272,1008850000000,43244500
042132,1046.61,-0.38,1046.61,1046.61,36000,-0.04,1271,1007449000000,43198500
042207,1047.01,0.02,1047.01,1047.01,36600,0.0,1278,1016218000000,43606900
042202,1047.01,0.02,1047.01,1047.01,31700,0.0,1277,1015495000000,43570300
042157,1047.01,0.02,1047.01,1047.01,105700,0.0,1276,1015018000000,43538600
042152,1046.92,-0.07,1046.92,1046.92,96000,-0.01,1275,1012740000000,43432900
042222,1046.83,-0.16,1046.83,1046.83,25800,-0.02,1281,1017862000000,43656800
042217,1046.98,-0.01,1046.98,1046.98,15700,0.0,1280,1016900000000,43631000
042212,1047.07,0.08,1047.07,1047.07,8400,0.01,1279,1016528000000,43615300
042242,1047.07,0.08,1047.07,1047.07,47400,0.01,1285,1021545000000,43802700
042237,1047.06,0.07,1047.06,1047.06,8200,0.01,1284,1020505000000,43755300
042232,1046.92,-0.07,1046.92,1046.92,19200,-0.01,1283,1020206000000,43747100
042227,1046.87,-0.12,1046.87,1046.87,71100,-0.01,1282,1019842000000,43727900
042302,1046.72,-0.27,1046.72,1046.72,120700,-0.03,1289,1026558000000,44018300
042257,1046.89,-0.1,1046.89,1046.89,16400,-0.01,1288,1024034000000,43897600
042252,1046.82,-0.17,1046.82,1046.82,54200,-0.02,1287,1023607000000,43881200
042247,1047.07,0.08,1047.07,1047.07,24300,0.01,1286,1022129000000,43827000
042322,1047.0,0.01,1047.0,1047.0,55400,0.0,1293,1031043000000,44137800
042317,1046.62,-0.37,1046.62,1046.62,19500,-0.04,1292,1028261000000,44082400
042312,1046.62,-0.37,1046.62,1046.62,33500,-0.04,1291,1027777000000,44062900
042307,1046.71,-0.28,1046.71,1046.71,11100,-0.03,1290,1026985000000,44029400
042342,1047.17,0.18,1047.17,1047.17,4300,0.02,1297,1034220000000,44290700
042337,1047.17,0.18,1047.17,1047.17,4000,0.02,1296,1033947000000,44286400
042332,1046.92,-0.07,1046.92,1046.92,59800,-0.01,1295,1033826000000,44282400
042327,1047.03,0.04,1047.03,1047.03,84800,0.0,1294,1032749000000,44222600
042402,1047.43,0.44,1047.43,1047.43,15700,0.04,1301,1036320000000,44364900
042357,1047.42,0.43,1047.42,1047.42,15300,0.04,1300,1035825000000,44349200
042352,1047.32,0.33,1047.32,1047.32,5100,0.03,1299,1035516000000,44333900
042347,1047.42,0.43,1047.42,1047.42,38100,0.04,1298,1035357000000,44328800
042422,1046.99,0.0,1046.99,1046.99,11400,0.0,1305,1039088000000,44460500
042417,1047.07,0.08,1047.07,1047.07,47100,0.01,1304,1038936000000,44449100
042412,1047.11,0.12,1047.11,1047.11,5400,0.01,1303,1037445000000,44402000
042407,1047.26,0.27,1047.26,1047.26,31700,0.03,1302,1037314000000,44396600
042442,1046.96,-0.03,1046.96,1046.96,60500,0.0,1309,1043628000000,44647800
042437,1046.61,-0.38,1046.61,1046.61,14900,-0.04,1308,1042442000000,44587300
042432,1046.77,-0.22,1046.77,1046.77,12000,-0.02,1307,1042230000000,44572400
042427,1046.85,-0.14,1046.85,1046.85,99900,-0.01,1306,1041864000000,44560400
042457,1047.12,0.13,1047.12,1047.12,13200,0.01,1312,1044698000000,44682600
042452,1046.99,0.0,1046.99,1046.99,20400,0.0,1311,1044072000000,44669400
042447,1046.96,-0.03,1046.96,1046.96,1200,0.0,1310,1043658000000,44649000
042517,1046.95,-0.04,1046.95,1046.95,65300,0.0,1316,1048109000000,44830200
042512,1046.85,-0.14,1046.85,1046.85,55300,-0.01,1315,1046790000000,44764900
042507,1047.15,0.16,1047.15,1047.15,6500,0.02,1314,1045483000000,44709600
042502,1047.11,0.12,1047.11,1047.11,20500,0.01,1313,1045292000000,44703100
042537,1046.7,-0.29,1046.7,1046.7,17300,-0.03,1320,1050665000000,44953600
042532,1046.79,-0.2,1046.79,1046.79,102300,-0.02,1319,1050232000000,44936300
042527,1047.03,0.04,1047.03,1047.03,2800,0.0,1318,1048230000000,44834000
042522,1047.03,0.04,1047.03,1047.03,1000,0.0,1317,1048146000000,44831200
042557,1046.7,-0.29,1046.7,1046.7,900,-0.03,1324,1052696000000,45046300
042552,1046.7,-0.29,1046.7,1046.7,9700,-0.03,1323,1052670000000,45045400
042547,1046.76,-0.23,1046.76,1046.76,71800,-0.02,1322,1052476000000,45035700
042542,1046.75,-0.24,1046.75,1046.75,10300,-0.02,1321,1050883000000,44963900
042617,1046.72,-0.27,1046.72,1046.72,0,-0.03,1328,1054078000000,45092000
042612,1046.72,-0.27,1046.72,1046.72,800,-0.03,1327,1054078000000,45092000
042607,1046.62,-0.37,1046.62,1046.62,36100,-0.04,1326,1054062000000,45091200
042602,1046.75,-0.24,1046.75,1046.75,8800,-0.02,1325,1053115000000,45055100
042637,1046.66,-0.33,1046.66,1046.66,10700,-0.03,1332,1058029000000,45215000
042632,1046.66,-0.33,1046.66,1046.66,32700,-0.03,1331,1057742000000,45204300
042627,1046.66,-0.33,1046.66,1046.66,44900,-0.03,1330,1057126000000,45171600
042622,1046.64,-0.35,1046.64,1046.64,34700,-0.03,1329,1056178000000,45126700
042657,1046.58,-0.41,1046.58,1046.58,21800,-0.04,1336,1059707000000,45274000
042652,1046.58,-0.41,1046.58,1046.58,6800,-0.04,1335,1059067000000,45252200
042647,1046.64,-0.35,1046.64,1046.64,11400,-0.03,1334,1058880000000,45245400
042642,1046.66,-0.33,1046.66,1046.66,19000,-0.03,1333,1058473000000,45234000
042717,1047.09,0.1,1047.09,1047.09,38400,0.01,1340,1062445000000,45397700
042712,1046.86,-0.13,1046.86,1046.86,10600,-0.01,1339,1061657000000,45359300
042707,1046.91,-0.08,1046.91,1046.91,31900,-0.01,1338,1061326000000,45348700
042702,1046.86,-0.13,1046.86,1046.86,42800,-0.01,1337,1060677000000,45316800
042732,1047.09,0.1,1047.09,1047.09,2200,0.01,1343,1063921000000,45464000
042727,1047.09,0.1,1047.09,1047.09,6000,0.01,1342,1063881000000,45461800
042722,1047.09,0.1,1047.09,1047.09,58100,0.01,1341,1063655000000,45455800
042752,1047.24,0.25,1047.24,1047.24,53500,0.02,1347,1066065000000,45548700
042747,1047.26,0.27,1047.26,1047.26,2100,0.03,1346,1064821000000,45495200
042742,1047.17,0.18,1047.17,1047.17,23000,0.02,1345,1064770000000,45493100
042737,1046.95,-0.04,1046.95,1046.95,6100,0.0,1344,1064147000000,45470100
042812,1046.96,-0.03,1046.96,1046.96,61200,0.0,1351,1067915000000,45627300
042807,1047.17,0.18,1047.17,1047.17,4200,0.02,1350,1066649000000,45566100
042802,1047.17,0.18,1047.17,1047.17,900,0.02,1349,1066450000000,45561900
042757,1047.17,0.18,1047.17,1047.17,12300,0.02,1348,1066421000000,45561000
042832,1047.09,0.1,1047.09,1047.09,101200,0.01,1355,1072310000000,45807100
042827,1047.22,0.23,1047.22,1047.22,50800,0.02,1354,1070158000000,45705900
042822,1047.05,0.06,1047.05,1047.05,14700,0.01,1353,1068903000000,45655100
042817,1047.12,0.13,1047.12,1047.12,13100,0.01,1352,1068208000000,45640400
042852,1047.16,0.17,1047.16,1047.16,6500,0.02,1359,1073311000000,45852400
042847,1047.16,0.17,1047.16,1047.16,20600,0.02,1358,1073124000000,45845900
042842,1047.14,0.15,1047.14,1047.14,5100,0.01,1357,1072694000000,45825300
042837,1046.92,-0.07,1046.92,1046.92,13100,-0.01,1356,1072573000000,45820200
042912,1047.1,0.11,1047.1,1047.1,4900,0.01,1363,1073794000000,45865200
042907,1047.05,0.06,1047.05,1047.05,2100,0.01,1362,1073639000000,45860300
042902,1047.16,0.17,1047.16,1047.16,2000,0.02,1361,1073534000000,45858200
042857,1047.16,0.17,1047.16,1047.16,3800,0.02,1360,1073454000000,45856200
042932,1047.27,0.28,1047.27,1047.27,1600,0.03,1367,1074370000000,45887000
042927,1047.17,0.18,1047.17,1047.17,5700,0.02,1366,1074329000000,45885400
042922,1047.17,0.18,1047.17,1047.17,3800,0.02,1365,1074114000000,45879700
042917,1047.17,0.18,1047.17,1047.17,10700,0.02,1364,1074025000000,45875900
042952,1047.42,0.43,1047.42,1047.42,3100,0.04,1371,1074559000000,45895800
042947,1047.42,0.43,1047.42,1047.42,1200,0.04,1370,1074488000000,45892700
042942,1047.32,0.33,1047.32,1047.32,1500,0.03,1369,1074456000000,45891500
042937,1047.32,0.33,1047.32,1047.32,3000,0.03,1368,1074432000000,45890000
043007,1047.36,0.37,1047.36,1047.36,0,0.04,1374,1074578000000,45897000
043002,1047.36,0.37,1047.36,1047.36,200,0.04,1373,1074578000000,45897000
042957,1047.36,0.37,1047.36,1047.36,1000,0.04,1372,1074574000000,45896800
043202,1047.36,0.37,1047.36,1047.36,0,0.04,1397,1074578000000,45897000
043157,1047.36,0.37,1047.36,1047.36,0,0.04,1396,1074578000000,45897000
043152,1047.36,0.37,1047.36,1047.36,0,0.04,1395,1074578000000,45897000
043147,1047.36,0.37,1047.36,1047.36,0,0.04,1394,1074578000000,45897000
043142,1047.36,0.37,1047.36,1047.36,0,0.04,1393,1074578000000,45897000
043137,1047.36,0.37,1047.36,1047.36,0,0.04,1392,1074578000000,45897000
043132,1047.36,0.37,1047.36,1047.36,0,0.04,1391,1074578000000,45897000
043127,1047.36,0.37,1047.36,1047.36,0,0.04,1390,1074578000000,45897000
043122,1047.36,0.37,1047.36,1047.36,0,0.04,1389,1074578000000,45897000
043117,1047.36,0.37,1047.36,1047.36,0,0.04,1388,1074578000000,45897000
043112,1047.36,0.37,1047.36,1047.36,0,0.04,1387,1074578000000,45897000
043107,1047.36,0.37,1047.36,1047.36,0,0.04,1386,1074578000000,45897000
043102,1047.36,0.37,1047.36,1047.36,0,0.04,1385,1074578000000,45897000
043057,1047.36,0.37,1047.36,1047.36,0,0.04,1384,1074578000000,45897000
043052,1047.36,0.37,1047.36,1047.36,0,0.04,1383,1074578000000,45897000
043047,1047.36,0.37,1047.36,1047.36,0,0.04,1382,1074578000000,45897000
043042,1047.36,0.37,1047.36,1047.36,0,0.04,1381,1074578000000,45897000
043037,1047.36,0.37,1047.36,1047.36,0,0.04,1380,1074578000000,45897000
043032,1047.36,0.37,1047.36,1047.36,0,0.04,1379,1074578000000,45897000
043027,1047.36,0.37,1047.36,1047.36,0,0.04,1378,1074578000000,45897000
043022,1047.36,0.37,1047.36,1047.36,0,0.04,1377,1074578000000,45897000
043017,1047.36,0.37,1047.36,1047.36,0,0.04,1376,1074578000000,45897000
043012,1047.36,0.37,1047.36,1047.36,0,0.04,1375,1074578000000,45897000
060003,1046.76,-0.23,1046.76,1046.76,407900,-0.02,1398,1083074000000,46304900
060023,1047.0,0.01,1047.0,1047.0,30100,0.0,1402,1089487000000,46674700
060018,1046.95,-0.04,1046.95,1046.95,36300,0.0,1401,1088982000000,46644600
060013,1046.82,-0.17,1046.82,1046.82,59200,-0.02,1400,1088190000000,46608300
060008,1046.85,-0.14,1046.85,1046.85,244200,-0.01,1399,1086812000000,46549100
060043,1047.01,0.02,1047.01,1047.01,10200,0.0,1406,1094339000000,46858900
060038,1046.89,-0.1,1046.89,1046.89,120900,-0.01,1405,1093786000000,46848700
060033,1047.05,0.06,1047.05,1047.05,12800,0.01,1404,1090465000000,46727800
060028,1046.9,-0.09,1046.9,1046.9,40300,-0.01,1403,1090194000000,46715000
060103,1046.93,-0.06,1046.93,1046.93,6100,-0.01,1410,1096739000000,46970500
060058,1047.13,0.14,1047.13,1047.13,27300,0.01,1409,1096464000000,46964400
060053,1047.08,0.09,1047.08,1047.08,37800,0.01,1408,1095762000000,46937100
060048,1047.18,0.19,1047.18,1047.18,40400,0.02,1407,1094808000000,46899300
060118,1046.65,-0.34,1046.65,1046.65,14100,-0.03,1413,1099682000000,47186100
060113,1046.65,-0.34,1046.65,1046.65,193900,-0.03,1412,1099163000000,47172000
060108,1046.75,-0.24,1046.75,1046.75,7600,-0.02,1411,1096939000000,46978100
060138,1046.92,-0.07,1046.92,1046.92,145500,-0.01,1417,1104898000000,47394700
060133,1046.79,-0.2,1046.79,1046.79,30000,-0.02,1416,1101260000000,47249200
060128,1046.66,-0.33,1046.66,1046.66,13200,-0.03,1415,1100595000000,47219200
060123,1046.64,-0.35,1046.64,1046.64,19900,-0.03,1414,1100280000000,47206000
060158,1046.84,-0.15,1046.84,1046.84,36400,-0.01,1421,1108625000000,47530400
060153,1046.69,-0.3,1046.69,1046.69,10200,-0.03,1420,1107770000000,47494000
060148,1046.75,-0.24,1046.75,1046.75,59100,-0.02,1419,1107454000000,47483800
060143,1046.75,-0.24,1046.75,1046.75,30000,-0.02,1418,1105638000000,47424700
060218,1046.91,-0.08,1046.91,1046.91,2500,-0.01,1425,1109647000000,47569200
060213,1046.96,-0.03,1046.96,1046.96,7500,0.0,1424,1109596000000,47566700
060208,1046.96,-0.03,1046.96,1046.96,10000,0.0,1423,1109481000000,47559200
060203,1046.96,-0.03,1046.96,1046.96,18800,0.0,1422,1109278000000,47549200
060238,1046.94,-0.05,1046.94,1046.94,13600,0.0,1429,1116737000000,47922700
060233,1047.03,0.04,1047.03,1047.03,98900,0.0,1428,1116183000000,47909100
060228,1046.98,-0.01,1046.98,1046.98,206000,0.0,1427,1114141000000,47810200
060223,1047.11,0.12,1047.11,1047.11,35000,0.01,1426,1110356000000,47604200
060258,1046.99,0.0,1046.99,1046.99,37700,0.0,1433,1117736000000,47973600
060253,1046.94,-0.05,1046.94,1046.94,4100,0.0,1432,1117059000000,47935900
060248,1046.89,-0.1,1046.89,1046.89,7000,-0.01,1431,1116967000000,47931800
060243,1046.84,-0.15,1046.84,1046.84,2100,-0.01,1430,1116790000000,47924800
060318,1047.09,0.1,1047.09,1047.09,20300,0.01,1437,1120348000000,48059000
060313,1047.31,0.32,1047.31,1047.31,37600,0.03,1436,1119490000000,48038700
060308,1047.14,0.15,1047.14,1047.14,16000,0.01,1435,1118399000000,48001100
060303,1047.12,0.13,1047.12,1047.12,11500,0.01,1434,1118055000000,47985100
060338,1047.28,0.29,1047.28,1047.28,73100,0.03,1441,1127841000000,48301100
060333,1047.28,0.29,1047.28,1047.28,7200,0.03,1440,1124819000000,48228000
060328,1047.19,0.2,1047.19,1047.19,115400,0.02,1439,1124508000000,48220800
060323,1047.73,0.74,1047.73,1047.73,46400,0.07,1438,1122002000000,48105400
060358,1047.34,0.35,1047.34,1047.34,102500,0.03,1445,1130638000000,48457200
060353,1047.3,0.31,1047.3,1047.3,35300,0.03,1444,1128960000000,48354700
060348,1047.17,0.18,1047.17,1047.17,3900,0.02,1443,1128324000000,48319400
060343,1047.28,0.29,1047.28,1047.28,14400,0.03,1442,1128097000000,48315500
060413,1047.22,0.23,1047.22,1047.22,27700,0.02,1448,1132640000000,48531100
060408,1047.26,0.27,1047.26,1047.26,18100,0.03,1447,1131928000000,48503400
060403,1047.26,0.27,1047.26,1047.26,28100,0.03,1446,1131615000000,48485300
060433,1047.32,0.33,1047.32,1047.32,90200,0.03,1452,1141154000000,48949200
060428,1047.42,0.43,1047.42,1047.42,65700,0.04,1451,1139546000000,48859000
060423,1047.42,0.43,1047.42,1047.42,169300,0.04,1450,1138082000000,48793300
060418,1047.28,0.29,1047.28,1047.28,92900,0.03,1449,1134477000000,48624000
060453,1047.36,0.37,1047.36,1047.36,25800,0.04,1456,1144710000000,49132200
060448,1047.25,0.26,1047.25,1047.25,43900,0.02,1455,1144348000000,49106400
060443,1047.25,0.26,1047.25,1047.25,91900,0.02,1454,1143487000000,49062500
060438,1047.25,0.26,1047.25,1047.25,21400,0.02,1453,1141533000000,48970600
060513,1047.19,0.2,1047.19,1047.19,73000,0.02,1460,1149532000000,49345500
060508,1047.06,0.07,1047.06,1047.06,115500,0.01,1459,1148008000000,49272500
060503,1047.38,0.39,1047.38,1047.38,1500,0.04,1458,1145249000000,49157000
060458,1047.3,0.31,1047.3,1047.3,23300,0.03,1457,1145166000000,49155500
060533,1047.17,0.18,1047.17,1047.17,17700,0.02,1464,1151933000000,49438800
060528,1047.1,0.11,1047.1,1047.1,35900,0.01,1463,1151483000000,49421100
060523,1047.06,0.07,1047.06,1047.06,6200,0.01,1462,1150709000000,49385200
060518,1047.14,0.15,1047.14,1047.14,33500,0.01,1461,1150391000000,49379000
060553,1049.43,2.44,1049.43,1049.43,126300,0.23,1468,1162049000000,49827200
060548,1048.04,1.05,1048.04,1048.04,72000,0.1,1467,1158602000000,49700900
060543,1047.41,0.42,1047.41,1047.41,96800,0.04,1466,1156783000000,49628900
060538,1047.41,0.42,1047.41,1047.41,93300,0.04,1465,1154652000000,49532100
060613,1049.4,2.41,1049.4,1049.4,21600,0.23,1472,1174329000000,50353600
060608,1049.66,2.67,1049.66,1049.66,144700,0.26,1471,1173704000000,50332000
060603,1049.53,2.54,1049.53,1049.53,90500,0.24,1470,1169667000000,50187300
060558,1049.33,2.34,1049.33,1049.33,269600,0.22,1469,1167482000000,50096800
060633,1049.49,2.5,1049.49,1049.49,6600,0.24,1476,1177479000000,50477300
060628,1049.49,2.5,1049.49,1049.49,5900,0.24,1475,1176835000000,50470700
060623,1049.49,2.5,1049.49,1049.49,15500,0.24,1474,1176643000000,50464800
060618,1049.49,2.5,1049.49,1049.49,95700,0.24,1473,1176232000000,50449300
060648,1049.11,2.12,1049.11,1049.11,92400,0.2,1479,1185335000000,50781000
060643,1049.26,2.27,1049.26,1049.26,77900,0.22,1478,1183461000000,50688600
060638,1049.49,2.5,1049.49,1049.49,133400,0.24,1477,1181181000000,50610700
060708,1048.93,1.94,1048.93,1048.93,73100,0.19,1483,1190316000000,50977500
060703,1049.15,2.16,1049.15,1049.15,78400,0.21,1482,1188315000000,50904400
060658,1049.08,2.09,1049.08,1049.08,29900,0.2,1481,1186534000000,50826000
060653,1049.11,2.12,1049.11,1049.11,15100,0.2,1480,1185660000000,50796100
060728,1048.65,1.66,1048.65,1048.65,42500,0.16,1487,1195871000000,51235800
060723,1047.85,0.86,1047.85,1047.85,24700,0.08,1486,1194788000000,51193300
060718,1048.12,1.13,1048.12,1048.12,103900,0.11,1485,1194407000000,51168600
060713,1048.5,1.51,1048.5,1048.5,87200,0.14,1484,1192297000000,51064700
060748,1050.38,3.39,1050.38,1050.38,105900,0.32,1491,1214975000000,52119600
060743,1050.3,3.31,1050.3,1050.3,70900,0.32,1490,1212384000000,52013700
060738,1049.85,2.86,1049.85,1049.85,578700,0.27,1489,1210472000000,51942800
060733,1049.79,2.8,1049.79,1049.79,128300,0.27,1488,1199278000000,51364100
060808,1050.6,3.61,1050.6,1050.6,132300,0.34,1495,1227159000000,52589300
060803,1050.64,3.65,1050.64,1050.64,123800,0.35,1494,1223608000000,52457000
060758,1050.59,3.6,1050.59,1050.59,85300,0.34,1493,1220562000000,52333200
060753,1050.53,3.54,1050.53,1050.53,128300,0.34,1492,1218268000000,52247900
060828,1050.99,4.0,1050.99,1050.99,47500,0.38,1499,1237034000000,53015900
060823,1050.71,3.72,1050.71,1050.71,154500,0.36,1498,1235563000000,52968400
060818,1050.78,3.79,1050.78,1050.78,151700,0.36,1497,1231556000000,52813900
060813,1050.78,3.79,1050.78,1050.78,72900,0.36,1496,1228976000000,52662200
060848,1050.94,3.95,1050.94,1050.94,15800,0.38,1503,1245544000000,53403600
060843,1051.09,4.1,1051.09,1051.09,141800,0.39,1502,1245083000000,53387800
060838,1051.15,4.16,1051.15,1051.15,33600,0.4,1501,1242217000000,53246000
060833,1051.32,4.33,1051.32,1051.32,196500,0.41,1500,1241326000000,53212400
060908,1051.33,4.34,1051.33,1051.33,100900,0.41,1507,1255296000000,53805900
060903,1051.17,4.18,1051.17,1051.17,65000,0.4,1506,1252649000000,53705000
060858,1051.23,4.24,1051.23,1051.23,142100,0.4,1505,1250993000000,53640000
060853,1050.94,3.95,1050.94,1050.94,94300,0.38,1504,1247475000000,53497900
060923,1051.89,4.9,1051.89,1051.89,75800,0.47,1510,1260524000000,53985000
060918,1051.1,4.11,1051.1,1051.1,52500,0.39,1509,1258459000000,53909200
060913,1051.28,4.29,1051.28,1051.28,50800,0.41,1508,1256782000000,53856700
060943,1051.08,4.09,1051.08,1051.08,13900,0.39,1514,1264859000000,54111800
060938,1051.07,4.08,1051.07,1051.07,34300,0.39,1513,1264368000000,54097900
060933,1051.07,4.08,1051.07,1051.07,35300,0.39,1512,1262432000000,54063600
060928,1051.7,4.71,1051.7,1051.7,43300,0.45,1511,1261486000000,54028300
